trajectory_index,mode_index,selection_reason,eigenvalue,time,initial_coefficient,actual_coefficient,propagator,homogeneous_coefficient,net_forcing_injection,previous_step_forcing_projection,duhamel_reconstruction,identity_residual,relative_identity_residual,cancellation_condition,absolute_prediction_error,forcing_radius_R,epsilon,shadowing,mode_energy_fraction,selected_modes_energy_fraction
0,0,low+peak_energy,-13.473226512804215,420,-0.038718588925272385,-0.01726703534641537,0.44597405476551155,-0.017267486097802754,4.5075138738540077e-07,-2.845219111702324e-08,-0.01726703534641537,0.0,0.0,1.000282908620317,4.5075138738540077e-07,4.434241759435009e-06,0.0002567971813800537,1,0.5466453961188024,0.905175710632934
0,0,low+peak_energy,-13.473226512804215,430,-0.038718588925272385,-0.01768287923376762,0.45671287512681547,-0.017683278068914426,3.9883514680802423e-07,-9.382013606978878e-09,-0.01768287923376762,0.0,0.0,1.0002849491680461,3.9883514680802423e-07,4.639886579516748e-06,0.00026238837400138163,1,0.5590939208366607,0.9112851337608239
0,0,low+peak_energy,-13.473226512804215,440,-0.038718588925272385,-0.018144930478082286,0.46864433780834486,-0.01814524746775779,3.169896755049473e-07,3.610352430211128e-09,-0.018144930478082293,6.938893903907228e-18,1.9120416837072405e-16,1.0002856669543083,3.169896755049473e-07,4.8664173503048465e-06,0.00026819239357038044,1,0.5713046940122471,0.9170364488575353
0,0,low+peak_energy,-13.473226512804215,450,-0.038718588925272385,-0.018656147721348215,0.481847687205444,-0.01865646252550082,3.14804152603404e-07,-1.1423864017950924e-08,-0.018656147721348222,6.938893903907228e-18,1.8596488735264562e-16,1.0002902593595178,3.14804152603404e-07,5.100317336065496e-06,0.00027338072955117104,1,0.5832670657519909,0.922447730185134
0,0,low+peak_energy,-13.473226512804215,460,-0.038718588925272385,-0.01922006350913124,0.4964120279682669,-0.019220373248464144,3.097393329043463e-07,9.314169678587003e-10,-0.019220063509131233,-6.938893903907228e-18,1.8050882296111754e-16,1.0002951089094068,3.097393329043463e-07,5.362272648003932e-06,0.0002789889966591788,1,0.5949811938557256,0.9275322000688504
0,0,low+peak_energy,-13.473226512804215,470,-0.038718588925272385,-0.01984048707422479,0.5124373217270937,-0.019840850009918892,3.6293569410233983e-07,-1.503106968406276e-08,-0.019840487074224783,-6.938893903907228e-18,1.748638264096124e-16,1.0003018412562736,3.6293569410233983e-07,5.625741849460756e-06,0.00028354338884918335,1,0.6064416398410377,0.9323094400509163
0,0,low+peak_energy,-13.473226512804215,480,-0.038718588925272385,-0.020521973283854675,0.5300355226005377,-0.02052222751536214,2.5423150746411993e-07,-4.742210790720236e-09,-0.02052197328385467,-3.469446951953614e-18,8.45290051812485e-17,1.0003029290277214,2.5423150746411993e-07,5.962469906338411e-06,0.00029053717009399385,1,0.6176548732930944,0.9367979740205175
0,0,low+peak_energy,-13.473226512804215,490,-0.038718588925272385,-0.021269046099770254,0.5493318694367905,-0.02126935483627449,3.0873650423701715e-07,-6.845781289066544e-09,-0.021269046099770258,3.469446951953614e-18,8.155976000824757e-17,1.0003103491818068,3.0873650423701715e-07,6.292094550637868e-06,0.00029582912124381024,1,0.6286074910628856,0.9410079574193759
0,0,low+peak_energy,-13.473226512804215,500,-0.038718588925272385,-0.022087409045350934,0.570466355516608,-0.022087652314945836,2.432695949024233e-07,-2.738359987028427e-08,-0.02208740904535094,6.938893903907228e-18,1.5707631134731226e-16,1.0003133661357246,2.432695949024233e-07,6.6781764258088235e-06,0.0003023488567542313,1,0.6393075186138941,0.9449571703052451
0,0,low+peak_energy,-13.473226512804215,510,-0.038718588925272385,-0.022982974017105483,0.5935953996501073,-0.022983176266985282,2.022498797986383e-07,3.445573781152289e-09,-0.022982974017105497,1.3877787807814457e-17,3.0191187777099228e-16,1.0003177789319992,2.022498797986383e-07,7.101255057521637e-06,0.00030897622569785535,1,0.6497511305332792,0.9486589691174905
0,0,low+peak_energy,-13.473226512804215,520,-0.038718588925272385,-0.02396244806386595,0.6188937463000729,-0.02396269255141434,2.444875483870179e-07,1.2105519711647084e-10,-0.023962448063865976,2.42861286636753e-17,5.067487431048705e-16,1.0003241570686887,2.444875483870179e-07,7.523109374600507e-06,0.0003139509201004406,1,0.6599373368600462,0.9521265396587136
0,0,low+peak_energy,-13.473226512804215,530,-0.038718588925272385,-0.025033415987640736,0.6465566266473827,-0.02503376024407082,3.4425643008484386e-07,1.734595337157807e-08,-0.02503341598764076,2.42861286636753e-17,4.850675333408495e-16,1.000331763654088,3.4425643008484386e-07,7.960921132278999e-06,0.0003180074049868126,1,0.6698663054120072,0.9553720104815832
0,0,low+peak_energy,-13.473226512804215,540,-0.038718588925272385,-0.026204496813979898,0.6768022174792441,-0.02620482684229165,3.300283117520231e-07,8.058557716961179e-09,-0.02620449681397992,2.0816681711721685e-17,3.971917432807819e-16,1.0003345735005473,3.300283117520231e-07,8.437301917381367e-06,0.00032197510665342416,1,0.6795491163964344,0.9584102131764427
0,0,low+peak_energy,-13.473226512804215,550,-0.038718588925272385,-0.027485013127074312,0.7098744405457142,-0.02748533665204722,3.2352497290888405e-07,1.3298068701761423e-08,-0.02748501312707433,1.734723475976807e-17,3.1557253562830173e-16,1.000339389608774,3.2352497290888405e-07,9.0046028794378e-06,0.0003276147930597423,1,0.6889796266339158,0.9612513119146553
0,0,low+peak_energy,-13.473226512804215,560,-0.038718588925272385,-0.028885495159742466,0.7460461517330484,-0.028885854268233292,3.591084908258213e-07,8.557847378659611e-09,-0.02888549515974249,2.42861286636753e-17,4.203810009936862e-16,1.0003448319205044,3.591084908258213e-07,9.601532279829315e-06,0.000332395649118414,1,0.6981604069447312,0.9639070993854881
0,0,low+peak_energy,-13.473226512804215,570,-0.038718588925272385,-0.0304178109306441,0.7856227772072275,-0.030418205361017494,3.944303733939558e-07,-3.5949327924222896e-09,-0.03041781093064412,2.0816681711721685e-17,3.421747184730259e-16,1.000348673169481,3.944303733939558e-07,1.021144417247331e-05,0.0003357017303052272,1,0.7070995833378347,0.9663881152572905
0,0,low+peak_energy,-13.473226512804215,580,-0.038718588925272385,-0.03209526327419645,0.828946462780772,-0.03209563733346731,3.7405927086342494e-07,-1.5962818636361398e-09,-0.03209526327419646,1.3877787807814457e-17,2.1619430179290404e-16,1.0003513741564658,3.7405927086342494e-07,1.0903386788659732e-05,0.0003397155406317595,1,0.7157979841604766,0.9687062191453412
0,0,low+peak_energy,-13.473226512804215,590,-0.038718588925272385,-0.033932621014952674,0.876400813221289,-0.03393300282088951,3.8180593683878605e-07,-2.0912551398910573e-08,-0.033932621014952695,2.0816681711721685e-17,3.067320894292727e-16,1.0003533210513988,3.8180593683878605e-07,1.1607303396881538e-05,0.0003420653178897554,1,0.724254904362312,0.9708703368309102
0,0,low+peak_energy,-13.473226512804215,600,-0.038718588925272385,-0.035946602415829046,0.9284163102724033,-0.03594696946895533,3.670531262822685e-07,5.336482512829921e-09,-0.03594660241582907,2.0816681711721685e-17,2.8954710256868077e-16,1.000354408003977,3.670531262822685e-07,1.2372710485670255e-05,0.0003441934234916695,1,0.7324788202684127,0.9728911050937084
0,0,low+peak_energy,-13.473226512804215,610,-0.038718588925272385,-0.03815590335518199,0.985476515266818,-0.03815626009012584,3.567349438488021e-07,-1.1185718094830488e-08,-0.03815590335518199,0.0,0.0,1.0003559338861991,3.567349438488021e-07,1.3224244018798063e-05,0.00034658124217525874,1,0.7404737003723955,0.9747763599029813
0,0,low+peak_energy,-13.473226512804215,620,-0.038718588925272385,-0.04058155092562053,1.0481251754194993,-0.040581927809296606,3.7688367607313644e-07,8.906655114826467e-09,-0.04058155092562053,0.0,0.0,1.0003590174154389,3.7688367607313644e-07,1.4192599851739302e-05,0.0003497270981909348,1,0.7482413707969026,0.9765337796759077
0,0,low+peak_energy,-13.473226512804215,630,-0.038718588925272385,-0.04324725726109897,1.1169743741454663,-0.0432476716326017,4.1437150272854995e-07,2.1774248473716007e-08,-0.04324725726109896,-1.3877787807814457e-17,1.6044549086606623e-16,1.0003616389083425,4.1437150272854995e-07,1.5225519401980285e-05,0.0003520540835429097,1,0.7557879772433211,0.9781728531263237
0,0,low+peak_energy,-13.473226512804215,640,-0.038718588925272385,-0.04617969486936609,1.192713891868564,-0.046180198884720705,5.040153546118087e-07,-3.2002406280540185e-09,-0.04617969486936607,-2.0816681711721685e-17,2.253853622814208e-16,1.0003652731838455,5.040153546118087e-07,1.636418881934068e-05,0.0003543550962218783,1,0.7631170105426258,0.9797006889537712
0,0,low+peak_energy,-13.473226512804215,650,-0.038718588925272385,-0.04940910439894959,1.276121966201985,-0.049409641827884994,5.374289354029282e-07,1.880930107500678e-08,-0.049409104398949584,-6.938893903907228e-18,7.021801461421614e-17,1.0003670113372463,5.374289354029282e-07,1.7596272542198515e-05,0.00035613033997481487,1,0.7702348466542572,0.9811241553006997
0,0,low+peak_energy,-13.473226512804215,660,-0.038718588925272385,-0.05296941240820699,1.3680776783637447,-0.052970037246406844,6.248381998544272e-07,2.044483579655143e-08,-0.05296941240820699,0.0,0.0,1.0003701273690657,6.248381998544272e-07,1.8980591055754664e-05,0.0003583269342904264,1,0.7771441384588268,0.982449936500668
0,0,low+peak_energy,-13.473226512804215,670,-0.038718588925272385,-0.05689913720659073,1.469575225167499,-0.05689987903802499,7.41831434260265e-07,-1.620512774663796e-08,-0.05689913720659072,-1.3877787807814457e-17,1.2194918550301505e-16,1.0003737504880552,7.41831434260265e-07,2.052424886662222e-05,0.0003607081282704713,1,0.7838501414346257,0.9836849165638475
0,0,low+peak_energy,-13.473226512804215,680,-0.038718588925272385,-0.061241982297141964,1.5817403909645122,-0.06124275598425458,7.736871126123868e-07,-8.357305687767269e-09,-0.06124198229714196,-6.938893903907228e-18,5.665073193057483e-17,1.000375340964853,7.736871126123868e-07,2.2212937612305396e-05,0.0003627031026823207,1,0.7903593026427416,0.9848348181998163
0,0,low+peak_energy,-13.473226512804215,690,-0.038718588925272385,-0.06604720869351746,1.705849575977531,-0.06604808850062423,8.798071067656066e-07,-1.7153874709574524e-09,-0.06604720869351746,0.0,0.0,1.0003775348586765,8.798071067656066e-07,2.4055316493332673e-05,0.00036420912458511685,1,0.7966735762442734,0.9859051762528349
0,0,low+peak_energy,-13.473226512804215,700,-0.038718588925272385,-0.0713709503247903,1.8433518038792338,-0.07137198073905937,1.0304142690764628e-06,-5.578611392276223e-09,-0.07137095032479031,1.3877787807814457e-17,9.722154033073957e-17,1.00038009589273,1.0304142690764628e-06,2.6097390809614614e-05,0.000365653167242596,1,0.802799796895362,0.9869014508458127
0,0,low+peak_energy,-13.473226512804215,710,-0.038718588925272385,-0.07727707972611737,1.995894211284051,-0.07727820750503792,1.1277789205427213e-06,2.2892240381100493e-08,-0.07727707972611739,1.3877787807814457e-17,8.979108247891061e-17,1.0003818402446056,1.1277789205427213e-06,2.8379720104480745e-05,0.00036724092109189537,1,0.808741205160005,0.9878280736012043
0,0,low+peak_energy,-13.473226512804215,720,-0.038718588925272385,-0.08383804311347198,2.165351605104267,-0.08383935867671086,1.3155632388739402e-06,4.933182473632058e-10,-0.08383804311347204,5.551115123125783e-17,3.310566308439445e-16,1.0003846770484885,1.3155632388739402e-06,3.093500773707179e-05,0.00036897953688265755,1,0.8145040447740789,0.9886902512520261
0,0,low+peak_energy,-13.473226512804215,730,-0.038718588925272385,-0.09113656552376068,2.3538607920322385,-0.09113816839401231,1.6028702516379667e-06,-8.665910433691693e-09,-0.09113656552376076,8.326672684688674e-17,4.568158890735252e-16,1.00038882310059,1.6028702516379667e-06,3.383313173242345e-05,0.00037122900677743104,1,0.8200921318170082,0.989492127408369
0,0,low+peak_energy,-13.473226512804215,740,-0.038718588925272385,-0.09926709089895629,2.563860469964607,-0.09926905959831528,1.968699358992354e-06,2.2628033405358572e-08,-0.09926709089895644,1.5265566588595902e-16,7.688985193557222e-16,1.0003933134581686,1.968699358992354e-06,3.707438344480897e-05,0.0003734737046450087,1,0.8255102222198462,0.990238034160817
0,0,low+peak_energy,-13.473226512804215,750,-0.038718588925272385,-0.10833761696322401,2.7981376807422618,-0.10833994261697469,2.32565375067606e-06,3.96513538253318e-08,-0.10833761696322416,1.5265566588595902e-16,7.045216297818173e-16,1.0003967293008396,2.32565375067606e-06,4.0655053281775255e-05,0.00037525452109114766,1,0.8307633549280853,0.9909314447124802
0,0,low+peak_energy,-13.473226512804215,760,-0.038718588925272385,-0.11847153654924715,3.059881967878459,-0.11847431207413957,2.7755248924177245e-06,1.578609755414906e-08,-0.11847153654924733,1.8041124150158794e-16,7.613939188298019e-16,1.0004006569957495,2.7755248924177245e-06,4.4690925023234464e-05,0.00037722038002016426,1,0.8358560119734822,0.9915762510829809
0,0,low+peak_energy,-13.473226512804215,770,-0.038718588925272385,-0.12981030508889427,3.352748568431278,-0.12981369359088613,3.3885019918578063e-06,4.6790576996302846e-08,-0.12981030508889452,2.498001805406602e-16,9.621488058413828e-16,1.0004060093656721,3.3885019918578063e-06,4.931569763498625e-05,0.0003798959591305287,1,0.8407925172990975,0.9921754671914865
0,0,low+peak_energy,-13.473226512804215,780,-0.038718588925272385,-0.14251628406474032,3.6809322855809734,-0.14252050402717303,4.219962432716606e-06,5.798320357186526e-08,-0.14251628406474057,2.498001805406602e-16,8.7636576310814e-16,1.0004130244020386,4.219962432716606e-06,5.464274057387397e-05,0.00038340266158093123,1,0.8455769431825209,0.9927325819130136
0,0,low+peak_energy,-13.473226512804215,790,-0.038718588925272385,-0.15677620377014845,4.049253950328366,-0.15678139915679934,5.195386650891365e-06,4.804342396136363e-08,-0.15677620377014873,2.7755575615628914e-16,8.851680035037251e-16,1.000420082620175,5.195386650891365e-06,6.066357180995537e-05,0.00038693092507284527,1,0.8502140194744838,0.9932501986167195
0,0,low+peak_energy,-13.473226512804215,800,-0.038718588925272385,-0.17280464223351022,4.463261714865915,-0.17281119560379965,6.553370289430482e-06,1.0803276742632484e-07,-0.17280464223351055,3.3306690738754696e-16,9.636728286724035e-16,1.0004296537232233,6.553370289430482e-06,6.769278763650513e-05,0.0003917152902043619,1,0.8547074590289864,0.9937311805456581
0,0,low+peak_energy,-13.473226512804215,810,-0.038718588925272385,-0.19084914988231935,4.929349905982183,-0.1908574726785542,8.322796234860874e-06,1.0704741507105986e-07,-0.19084914988231974,3.885780586188048e-16,1.017979681815382e-15,1.0004410271625055,8.322796234860874e-06,7.584686280433219e-05,0.00039740054051787076,1,0.8590621381317368,0.9941780470933876
0,0,low+peak_energy,-13.473226512804215,820,-0.038718588925272385,-0.21119546727926491,5.454898711481093,-0.21120598083883443,1.0513559569519382e-05,1.4298626035968987e-07,-0.21119546727926536,4.440892098500626e-16,1.0513177895964404e-15,1.0004533731227925,1.0513559569519382e-05,8.523678895046707e-05,0.0004035718525201659,1,0.8632820056193653,0.9945932750676141
0,0,low+peak_energy,-13.473226512804215,830,-0.038718588925272385,-0.2341735997774239,6.048438572910624,-0.23418700674428758,1.3406966863666048e-05,1.8242537433432737e-07,-0.23417359977742444,5.273559366969494e-16,1.125929111158541e-15,1.0004683179178653,1.3406966863666048e-05,9.626072580310202e-05,0.00041104212885820175,1,0.8673711097561112,0.9949789899969428
0,0,low+peak_energy,-13.473226512804215,840,-0.038718588925272385,-0.2601656584508052,6.719843801148678,-0.26018286977871546,1.7211327910271468e-05,2.53119024851145e-07,-0.2601656584508057,4.996003610813204e-16,9.600946470961542e-16,1.0004861270845582,1.7211327910271468e-05,0.00010926224513458936,0.0004199440386967692,1,0.8713332239525943,0.9953373297912025
0,0,low+peak_energy,-13.473226512804215,850,-0.038718588925272385,-0.28961451282154305,7.480561042482943,-0.28963676793430415,2.225511276110481e-05,3.4168693313629817e-07,-0.28961451282154355,4.996003610813204e-16,8.624601852942942e-16,1.000507508165733,2.225511276110481e-05,0.00012472661741062325,0.0004306311601948062,1,0.8751721860686124,0.9956700852101151
0,0,low+peak_energy,-13.473226512804215,860,-0.038718588925272385,-0.3230343352277987,8.343879157935412,-0.3230632271582491,2.889193045041427e-05,4.303846116715526e-07,-0.3230343352277992,4.996003610813204e-16,7.732238136106355e-16,1.000532703180764,2.889193045041427e-05,0.0001431894874214029,0.00044322434552807543,1,0.8788917175866567,0.9959792023462166
0,0,low+peak_energy,-13.473226512804215,870,-0.038718588925272385,-0.3610227785762877,9.325248520548048,-0.3610604640931043,3.768551681665455e-05,5.814208517418429e-07,-0.3610227785762884,7.216449660063518e-16,9.993408829999546e-16,1.00056260093497,3.768551681665455e-05,0.00016542623595577468,0.00045816768216726516,1,0.8824956892324205,0.9962663033688083
0,0,low+peak_energy,-13.473226512804215,880,-0.038718588925272385,-0.4042754323323874,10.44265919896795,-0.4043250288115543,4.9596479166913454e-05,8.311397307614321e-07,-0.404275432332388,6.106226635438361e-16,7.551136091409672e-16,1.0005991964011651,4.9596479166913454e-05,0.00019264390496614802,0.000476458025693815,1,0.8859873782935439,0.9965329246645493
0,0,low+peak_energy,-13.473226512804215,890,-0.038718588925272385,-0.45360345252915496,11.717089614692693,-0.4536691761918646,6.572366270962693e-05,1.0949386915481973e-06,-0.4536034525291556,6.661338147750939e-16,7.341625238534774e-16,1.000643629079441,6.572366270962693e-05,0.0002262287098729434,0.0004986644933030833,1,0.8893704038617367,0.9967805295214263
0,0,low+peak_energy,-13.473226512804215,900,-0.038718588925272385,-0.5099537805552854,13.173039303359266,-0.5100414936832239,8.771312793853792e-05,1.4827271230810624e-06,-0.5099537805552864,9.992007221626409e-16,9.795288565122355e-16,1.0006978582303343,8.771312793853792e-05,0.00026816231491208904,0.0005257656842300737,1,0.892648146260537,0.9970105061229371
0,0,low+peak_energy,-13.473226512804215,910,-0.038718588925272385,-0.5744336425392431,14.83916254139184,-0.5745514344354509,0.00011779189620775288,2.0880809089574015e-06,-0.5744336425392442,1.1102230246251565e-15,9.661650446631057e-16,1.0007639805924862,0.00011779189620775288,0.0003210642583633683,0.00055880855763391,1,0.8958239028836695,0.9972240619289986
0,0,low+peak_energy,-13.473226512804215,920,-0.038718588925272385,-0.6483388933877866,16.749022664459275,-0.648498523445269,0.00015963005748242942,2.9481976093759243e-06,-0.6483388933877876,9.992007221626409e-16,7.703955260022814e-16,1.00084630809028,0.00015963005748242942,0.0003890643932348004,0.0005999464596585717,1,0.8989007288220312,0.9974223968963423
0,0,low+peak_energy,-13.473226512804215,930,-0.038718588925272385,-0.7331892275407983,18.941991413963287,-0.7334071789832836,0.00021795144248526466,4.13199755999738e-06,-0.7331892275407996,1.3322676295501878e-15,9.082728310602992e-16,1.0009484281756416,0.00021795144248526466,0.0004774258789912566,0.0006509697377834619,1,0.9018818273055179,0.9976065926262653
0,0,low+peak_energy,-13.473226512804215,940,-0.038718588925272385,-0.8307681975708159,21.46432215124432,-0.8310682659336471,0.0003000683628312517,5.8608502757628855e-06,-0.8307681975708171,1.2212453270876722e-15,7.347442906604606e-16,1.0010763086363006,0.0003000683628312517,0.000594094622978131,0.0007148565855907242,1,0.9047701697208476,0.9977776723975523
0,0,low+peak_energy,-13.473226512804215,950,-0.038718588925272385,-0.943172495234146,24.370432069472116,-0.943588741229166,0.0004162459950199926,8.361862656625085e-06,-0.9431724952341474,1.3322676295501878e-15,7.059577818906095e-16,1.0012366001230308,0.0004162459950199926,0.0007500812286259014,0.0007949238856419672,1,0.9075686397080632,0.9979365765000664
0,0,low+peak_energy,-13.473226512804215,960,-0.038718588925272385,-1.0728691389690637,27.724435162146197,-1.073451008228506,0.0005818692594423691,1.2024948907507493e-05,-1.0728691389690652,1.5543122344752192e-15,7.239791208730938e-16,1.001438682572747,0.0005818692594423691,0.0009616488736306041,0.0008958479392716705,1,0.9102801444932193,0.9980841771687596
0,0,low+peak_energy,-13.473226512804215,970,-0.038718588925272385,-1.222764208862072,31.60197680311488,-1.2235839490657987,0.0008197402037266599,1.7390459244426282e-05,-1.2227642088620743,2.220446049250313e-15,9.073533740556243e-16,1.0016948288253493,0.0008197402037266599,0.0012526358240583441,0.001023743262580983,1,0.9129073889668942,0.9982213045291927
0,0,low+peak_energy,-13.473226512804215,980,-0.038718588925272385,-1.3962843346776426,36.09243012211966,-1.3974479652124696,0.0011636305348270426,2.5320664809536098e-05,-1.3962843346776448,2.220446049250313e-15,7.944646614848073e-16,1.0020208409691007,0.0011636305348270426,0.0016580380532028615,0.0011864757003319057,1,0.9154530598300489,0.9983487171778409
0,0,low+peak_energy,-13.473226512804215,990,-0.038718588925272385,-1.597472459198931,41.301526097362554,-1.5991368109501902,0.0016643517512591188,3.7113761252705046e-05,-1.5974724591989333,2.220446049250313e-15,6.942639410354605e-16,1.0024378931421558,0.0016643517512591188,0.002230115401804639,0.0013945744895207108,1,0.9179196608925684,0.998467122836279
0,0,low+peak_energy,-13.473226512804215,1000,-0.038718588925272385,-1.831101225146036,47.35450284913965,-1.833499529576478,0.0023983044304420886,5.476670316739707e-05,-1.8311012251460383,2.4424906541753444e-15,6.660734335556496e-16,1.0029737779437045,0.0023983044304420886,0.003046984005587475,0.0016618406257738723,1,0.9203097260907159,0.9985771893038932
0,0,low+peak_energy,-13.473226512804215,1010,-0.038718588925272385,-2.1028049280314374,54.39987329038274,-2.1062863315172344,0.0034814034857970633,8.133685558142645e-05,-2.1028049280314396,2.220446049250313e-15,5.270997622746872e-16,1.0036655785546642,0.0034814034857970633,0.0042265931630369475,0.0020066565023912864,1,0.9226255683354494,0.9986795053847319
0,0,low+peak_energy,-13.473226512804215,1020,-0.038718588925272385,-2.419233076139056,62.613926484342976,-2.4243228805445014,0.005089804405445264,0.00012144004794034657,-2.4192330761390584,2.220446049250313e-15,4.579517990507114e-16,1.0045623209064352,0.005089804405445264,0.005947513235363596,0.0024532677899850486,1,0.9248695167007668,0.9987746222733459
0,0,low+peak_energy,-13.473226512804215,1030,-0.038718588925272385,-2.788224495919163,72.20609221374515,-2.7957180023243096,0.007493506405146455,0.0001824751862122831,-2.7882244959191658,2.6645352591003757e-15,4.765386310216428e-16,1.005729853788257,0.007493506405146455,0.008482612285307443,0.0030341444588671503,1,0.9270436358043105,0.9988630058500648
0,0,low+peak_energy,-13.473226512804215,1040,-0.038718588925272385,-3.2190025206541053,83.42530826336505,-3.230110216613361,0.011107695959255537,0.0002756896408482312,-3.2190025206541084,3.1086244689504383e-15,4.811947983944811e-16,1.0072563418757448,0.011107695959255537,0.012250486829494889,0.0037925909668615043,1,0.9291498818213668,0.998945025466008
0,0,low+peak_energy,-13.473226512804215,1050,-0.038718588925272385,-3.722385115649506,96.56753375086208,-3.738958642826996,0.016573527177489833,0.0004187633813872438,-3.72238511564951,3.9968028886505635e-15,5.344807566029422e-16,1.0092601574641422,0.016573527177489833,0.017896345135603613,0.004786451749055008,1,0.9311899297042266,0.9990208907575078
0,0,low+peak_energy,-13.473226512804215,1060,-0.038718588925272385,-4.298779925720348,111.98454187314323,-4.335883442771185,0.03710351705083692,0.002987458233532081,-4.2987799257203525,4.440892098500626e-15,5.121092572154487e-16,1.0176191945794304,0.03710351705083692,0.038637522914579496,0.008911107372823005,1,0.9323153922299197,0.9988466716972276
0,0,low+peak_energy,-13.473226512804215,1070,-0.038718588925272385,-4.936976086143922,130.09416837056185,-5.037062626714957,0.10008654057103517,0.007978864200406832,-4.936976086143929,7.105427357601002e-15,7.053145736084471e-16,1.0409066513336414,0.10008654057103517,0.10186861882738041,0.02022381422996452,1,0.9316747928990003,0.9976933831524308
0,0,low+peak_energy,-13.473226512804215,1080,-0.038718588925272385,-5.613092707228612,151.39227924658252,-5.861695426608474,0.24860271937986234,0.0158088782002892,-5.613092707228622,1.0658141036401503e-14,9.091346667399453e-16,1.0889490504600843,0.24860271937986234,0.25067654707254683,0.04276519485038923,1,0.9289903104076926,0.9945747764472159
0,0,low+peak_energy,-13.473226512804215,1090,-0.038718588925272385,-6.288796803583064,176.46685921133835,-6.832547780737726,0.5437509771546623,0.03047167666129713,-6.288796803583077,1.3322676295501878e-14,9.749420511233814e-16,1.1733112544348916,0.5437509771546623,0.5461682857604553,0.07993625559417372,1,0.9240850895828598,0.9887146003125526
0,0,low+peak_energy,-13.473226512804215,1100,-0.038718588925272385,-6.913930297835405,206.0148952552839,-7.976606041872386,1.062675744036981,0.0487375871194482,-6.913930297835419,1.4210854715202004e-14,8.907832880678559e-16,1.3078095186066145,1.062675744036981,1.065497812619422,0.13357784087946664,1,0.9162966409951476,0.9796601605960922
0,0,low+peak_energy,-13.473226512804215,1110,-0.038718588925272385,-7.437410634582399,240.8631853057299,-9.325882659084265,1.8884720245018656,0.06884467624736512,-7.437410634582415,1.5987211554602254e-14,8.571420067691532e-16,1.5082741384258431,1.8884720245018656,1.8917714579097065,0.2028517328670169,1,0.906421275634548,0.9682297497668022
0,0,low+peak_energy,-13.473226512804215,1120,-0.038718588925272385,-7.852092592012658,281.99435457277326,-10.918423493950712,3.066330901938054,0.08667195399104344,-7.8520925920126725,1.4210854715202004e-14,6.507741123558476e-16,1.781514557478036,3.066330901938054,3.070193765385283,0.2811938708080251,1,0.8951679675227376,0.9554231353101817
0,0,low+peak_energy,-13.473226512804215,1130,-0.038718588925272385,-8.193240017535363,330.578286008453,-12.799524763582415,4.606284746047052,0.10042507142800616,-8.19324001753538,1.7763568394002505e-14,6.939151539650888e-16,2.12496373309697,4.606284746047052,4.610813130239014,0.36023315048054244,1,0.8827716598717605,0.9416265891298911
0,0,low+peak_energy,-13.473226512804215,1140,-0.038718588925272385,-8.466058668852137,388.00854783575505,-15.023143463144486,6.557084794292349,0.11173659102437306,-8.466058668852156,1.9539925233402755e-14,6.503274524848636e-16,2.549656715953381,6.557084794292349,6.562399879549708,0.4368193577894606,1,0.8708197784243576,0.9282740586153672
0,0,low+peak_energy,-13.473226512804215,1150,-0.038718588925272385,-8.686976406796468,455.9466838179164,-17.653612222587046,8.966635815790578,0.12133107146650701,-8.68697640679649,2.1316282072803006e-14,6.037371220131861e-16,3.0651048786817223,8.966635815790578,8.972881542877825,0.508274534964431,1,0.8595873875226621,0.9154086656285654
0,0,low+peak_energy,-13.473226512804215,1160,-0.038718588925272385,-8.859073269583838,536.3753352678948,-20.767696115892775,11.908622846308937,0.12988542472007936,-8.859073269583863,2.4868995751603507e-14,5.987422873684137e-16,3.6892872918270903,11.908622846308937,11.91597031494795,0.5737743006471038,1,0.8485624076028199,0.9034263805910331
0,0,low+peak_energy,-13.473226512804215,1170,-0.038718588925272385,-8.99256201983894,631.6623834734513,-24.45707616526633,15.464514145427389,0.1365688484444867,-8.992562019838967,2.6645352591003757e-14,5.447370816313115e-16,4.440363376825421,15.464514145427389,15.473166891457737,0.6326662593230403,1,0.8381465814483988,0.8925092294584023
0,0,low+peak_energy,-13.473226512804215,1180,-0.038718588925272385,-9.096667383093425,744.6381602590669,-28.831338825141913,19.734671442048487,0.14189659978294777,-9.096667383093447,2.1316282072803006e-14,3.696720815166323e-16,5.3400007444121504,19.734671442048487,19.74487177224671,0.6848406136113425,1,0.8285474312019867,0.8826015175406117
0,0,low+peak_energy,-13.473226512804215,1190,-0.038718588925272385,-9.179337077938255,878.6882314497401,-34.02156842697708,24.842231349038826,0.14593074921385352,-9.179337077938282,2.6645352591003757e-14,3.9159500609436317e-16,6.41395297656082,24.842231349038826,24.854267946920093,0.7305444485978528,1,0.8198046296688986,0.873618291435121
0,0,low+peak_energy,-13.473226512804215,1200,-0.038718588925272385,-9.247043070368836,1037.8650160794762,-40.18466891750245,30.937625847133614,0.1495037519391449,-9.247043070368875,3.907985046680551e-14,4.862532343744692e-16,7.692892883045667,30.937625847133614,30.951842907754717,0.7702400876139515,1,0.8114247822946202,0.8651417428601156
